chromosome_1,position_1,chromosome_2,position_2,contact_probability,source_file,source_sheet
synII,770000,synII,80000,0.012601447544754476,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,90000,0.013222375537553755,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,100000,0.011613908490849085,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,110000,0.010292269726972699,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,120000,0.011631633863386339,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,130000,0.010228126112611261,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,140000,0.010877589758975898,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,150000,0.00806147404740474,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,160000,0.008628303530353034,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,170000,0.009385454645464546,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,180000,0.008884940294029402,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,190000,0.007455238323832383,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,200000,0.005804071707170717,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,210000,0.008890885788578858,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,220000,0.006106716371637164,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,230000,0.006707017501750175,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,240000,0.008881558255825582,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,250000,0.007949512951295128,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,260000,0.00917393799379938,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,270000,0.011039747474747475,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,280000,0.012207319831983199,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,290000,0.009577278827882788,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,300000,0.009712108910891089,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,310000,0.009741696469646965,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,320000,0.012682567356735673,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,330000,0.013557265626562657,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,340000,0.013890208220822082,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,350000,0.01492272297229723,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,360000,0.013544237023702369,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,370000,0.014877808680868085,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,380000,0.013596070407040703,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,390000,0.014016053305330532,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,400000,0.015498469646964696,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,410000,0.017447973297329732,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,420000,0.015007029502950294,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,430000,0.018038462046204618,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,440000,0.017287348734873486,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,450000,0.017783389638963896,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,460000,0.020667116511651165,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,470000,0.01837188308830883,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,480000,0.020264204420442043,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,490000,0.021171688568856886,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,500000,0.020967633863386338,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,510000,0.019896318231823182,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,520000,0.023344343534353437,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,530000,0.023636940594059404,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,540000,0.023770709270927094,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,550000,0.026517702670267027,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,560000,0.025655186218621864,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,570000,0.024180194519451945,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,580000,0.030520194419441943,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,590000,0.03208665936593659,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,600000,0.033439955795579554,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,610000,0.03220741224122412,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,620000,0.03690271767176718,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,630000,0.04299746714671467,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,640000,0.0410447194719472,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,650000,0.048064605860586064,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,660000,0.05337809060906091,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,670000,0.05502798359835984,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,680000,0.06727286368636864,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,690000,0.08180685798579858,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,700000,0.08975903590359036,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,710000,0.10171035663566357,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,720000,0.13462912511251124,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,730000,0.18757062976297628,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,740000,0.252910098609861,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,750000,0.4232877288728873,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,760000,1.0,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
synII,770000,synII,770000,1.0,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,10000,0.9370045279875672,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,20000,0.9582656921835192,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,30000,0.44391626804936984,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,40000,0.3020105006566593,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,50000,0.21622089171107697,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,60000,0.17440736190555534,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,70000,0.14789208932140235,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,80000,0.11427828726094344,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,90000,0.09627886587992147,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,100000,0.08281026307177095,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,110000,0.07440946859083705,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,120000,0.05927599747523383,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,130000,0.046876672066472294,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,140000,0.045198335356678235,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,150000,0.04474291967065933,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,160000,0.035719451135022624,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,170000,0.03257930112731116,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,180000,0.029309099650867233,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,190000,0.027119336860253477,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,200000,0.022221058456766644,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,210000,0.022115082650761186,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,220000,0.016995271094570302,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,230000,0.015964124212982555,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,240000,0.020796151177809676,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,250000,0.02496779559911893,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,260000,0.025409978910432836,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,270000,0.02583708586606442,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,280000,0.026125409053689333,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,290000,0.028377652144772652,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,300000,0.030817689334902344,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,310000,0.031089389691591078,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,320000,0.030505264205681826,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,330000,0.02958393249691185,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,340000,0.034299227039759794,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,350000,0.03568392668538827,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,360000,0.03472428376145908,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,370000,0.03413956278192179,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,380000,0.03494276796267855,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,390000,0.03134212032150475,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,400000,0.034276596714806096,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,410000,0.03879898073521734,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,420000,0.03550930300077871,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,430000,0.03602928719295916,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,440000,0.038388695751306046,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,450000,0.04058834554432416,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,460000,0.0380527388596115,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,470000,0.036295179919686095,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,480000,0.03672548614675249,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,490000,0.03423643717903986,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,500000,0.033869263161256886,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,510000,0.03543215595745032,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,520000,0.036839556085378956,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,530000,0.03648843375504842,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,540000,0.03348232188920024,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,550000,0.03843719243895525,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,560000,0.039829868685567635,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,570000,0.03705481268702545,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,580000,0.04053067620553369,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,590000,0.043359962265801286,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,600000,0.04435991179072469,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,610000,0.04781508516038109,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,620000,0.04993338088018855,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,630000,0.05176780828332608,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,640000,0.05593403226607703,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,650000,0.051332730753974036,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,660000,0.05911107009041334,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,670000,0.057897236371729104,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,680000,0.06076187209099125,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,690000,0.07050887225576687,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,700000,0.074223521606945,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,710000,0.08838837158699636,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,720000,0.10067363428984756,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,730000,0.1257611471323472,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,740000,0.15020504130022974,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,750000,0.18972778125405354,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,760000,0.2799362201684925,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,10000,ring_synII,770000,0.44725756350901297,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,10000,0.9582656921835192,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,20000,0.728408401784254,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,30000,0.7801252755929593,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,40000,0.3671502308261743,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,50000,0.26304866687960754,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,60000,0.19135380951425265,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,70000,0.15828734770710193,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,80000,0.12953997635174017,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,90000,0.10829908750837003,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,100000,0.08403487980584277,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,110000,0.0766833660723776,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,120000,0.0644783599986096,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,130000,0.053187643981732736,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,140000,0.04871722136108747,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,150000,0.0468148880354755,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,160000,0.037202733665864345,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,170000,0.03186674864071223,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,180000,0.02944510388606517,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,190000,0.028262461496781844,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,200000,0.024803041076213946,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,210000,0.018549590108518036,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,220000,0.01653370494784504,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,230000,0.019022261247043943,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,240000,0.019346236903378708,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,250000,0.02701352439308729,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,260000,0.025292996477566106,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,270000,0.03021138315789213,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,280000,0.030153733829616294,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,290000,0.030405671271661043,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,300000,0.03270587727594318,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,310000,0.033278699714175096,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,320000,0.03570959969347257,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,330000,0.038170271943266255,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,340000,0.03493933037324726,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,350000,0.038640026247922225,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,360000,0.03496238574081886,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,370000,0.036278577701990895,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,380000,0.03229986706835521,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,390000,0.04275147265233672,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,400000,0.035569924372657616,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,410000,0.03937383098596156,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,420000,0.03766013521464199,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,430000,0.03605042890438805,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,440000,0.03257114840968949,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,450000,0.04044428514826488,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,460000,0.040161352021790546,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,470000,0.0380664542592087,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,480000,0.03669259898650965,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,490000,0.03527364845201203,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,20000,ring_synII,500000,0.030360541172279785,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
